Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;UseCustomUnit;Type;Unit;AlStat;ChangeTime;TagValue;TagQuality;AlType
287;I2_4-Demand;;MODBUS;A;36111E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
288;I2_5-Demand;;MODBUS;A;36145E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
289;I2_6-Demand;;MODBUS;A;36179E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
290;I2_7-Demand;;MODBUS;A;36213E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
291;I2_8-Demand;;MODBUS;A;36247E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
292;I2_9-Demand;;MODBUS;A;36281E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
293;I2_10-Demand;;MODBUS;A;36315E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
294;I2_11-Demand;;MODBUS;A;36349E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
295;I2_12-Demand;;MODBUS;A;36383E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
296;I2_1-Max;;MODBUS;A;36011E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
297;I2_2-Max;;MODBUS;A;36045E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
298;I2_3-Max;;MODBUS;A;36079E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
299;I2_4-Max;;MODBUS;A;36113E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
300;I2_5-Max;;MODBUS;A;36147E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
301;I2_6-Max;;MODBUS;A;36181E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
302;I2_7-Max;;MODBUS;A;36215E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
303;I2_8-Max;;MODBUS;A;36249E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
304;I2_9-Max;;MODBUS;A;36283E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
305;I2_10-Max;;MODBUS;A;36317E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
306;I2_11-Max;;MODBUS;A;36351E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
307;I2_12-Max;;MODBUS;A;36385E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
308;I3_1-Demand;;MODBUS;A;36017E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
309;I3_2-Demand;;MODBUS;A;36051E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
310;I3_3-Demand;;MODBUS;A;36085E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
311;I3_4-Demand;;MODBUS;A;36119E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
312;I3_5-Demand;;MODBUS;A;36153E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
313;I3_6-Demand;;MODBUS;A;36187E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
314;I3_7-Demand;;MODBUS;A;36221E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
315;I3_8-Demand;;MODBUS;A;36255E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
316;I3_9-Demand;;MODBUS;A;36289E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
317;I3_10-Demand;;MODBUS;A;36323E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
318;I3_11-Demand;;MODBUS;A;36357E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
319;I3_1-Max;;MODBUS;A;36019E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
320;I3_2-Max;;MODBUS;A;36053E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
321;I3_3-Max;;MODBUS;A;36087E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
322;I3_4-Max;;MODBUS;A;36121E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
323;I3_5-Max;;MODBUS;A;36155E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
324;I3_6-Max;;MODBUS;A;36189E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
325;I3_7-Max;;MODBUS;A;36223E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
326;I3_8-Max;;MODBUS;A;36257E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
327;I3_9-Max;;MODBUS;A;36291E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
328;I3_10-Max;;MODBUS;A;36325E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
329;I3_11-Max;;MODBUS;A;36359E;0.010000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;177.000000;-10.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;AMP;0;01/01/1970 01:00;0;24;0
330;1-TOT_DEMAND-W;;MODBUS;A;36029M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
331;2-TOT_DEMAND-W;;MODBUS;A;36063M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
332;3-TOT_DEMAND-W;;MODBUS;A;36097M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
333;4-TOT_DEMAND-W;;MODBUS;A;36131M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
334;5-TOT_DEMAND-W;;MODBUS;A;36165M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
335;6-TOT_DEMAND-W;;MODBUS;A;36199M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
336;7-TOT_DEMAND-W;;MODBUS;A;36233M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
337;8-TOT_DEMAND-W;;MODBUS;A;36267M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
338;9-TOT_DEMAND-W;;MODBUS;A;36301M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
339;1-TOT_MAX_DEMAND-W;;MODBUS;A;36031M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
340;2-TOT_MAX_DEMAND-W;;MODBUS;A;36065M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
341;3-TOT_MAX_DEMAND-W;;MODBUS;A;36099M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
342;4-TOT_MAX_DEMAND-W;;MODBUS;A;36133M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
343;5-TOT_MAX_DEMAND-W;;MODBUS;A;36167M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
344;6-TOT_MAX_DEMAND-W;;MODBUS;A;36201M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
345;7-TOT_MAX_DEMAND-W;;MODBUS;A;36235M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
346;8-TOT_MAX_DEMAND-W;;MODBUS;A;36269M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
347;9-TOT_MAX_DEMAND-W;;MODBUS;A;36303M;1.000000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;1;0;0;4;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;1;3;kW;0;01/01/1970 01:00;0;24;0
348;ECLAIRAGE;ON si (PorteOuverte ou Mouvement);EWON;;DO2;1.000000;0.000000;0;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;0;7;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;0;;0;15/12/2020 16:23;0;65472;0
349;Temp-Max;Temperature transfo;MODBUS;A;36000I;0.100000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;60.000000;-50.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;50;1;0.100000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
350;Reset_Fumée;;EWON;;DO3;1.000000;0.000000;0;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;0;7;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;;0;15/12/2020 16:23;0;65472;0
351;TempPrimTfoPh2;Temperature transfo phase2 HT;MODBUS;B;30006I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase2 HT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase2 HT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase2 HT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
352;TempPrimTfoPh3;Temperature transfo phase3 HT;MODBUS;B;30007I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase3 HT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase3 HT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase3 HT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
353;TempSecTfoPh1;Temperature transfo phase1 BT;MODBUS;B;30008I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase1 BT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase1 BT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase1 BT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
354;TempSecTfoPh2;Temperature transfo phase2 BT;MODBUS;B;30009I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase2 BT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase2 BT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase2 BT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
355;TempSecTfoPh3;Temperature transfo phase3 BT;MODBUS;B;30010I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase3 BT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase3 BT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase3 BT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
356;TempSecTfoN;Temperature transfo neutre BT;MODBUS;B;30011I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo neutre BT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo neutre BT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo neutre BT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
357;TempPrimTfoPh1;Temperature transfo phase1 HT;MODBUS;B;30005I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature transfo phase1 HT;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature transfo phase1 HT;;0;8;"0000000000,gsm,0;";Seuil temperature transfo phase1 HT;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
358;HmdCell1;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40018W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 1;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 1;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 1;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
359;TempCell1;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40017W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
360;TempSurfTfo1;Temperature surface Transfo 1;MODBUS;B;30012I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Température Maximale de transformateur 1 atteinte;60.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;8;xxx@xxx.fr;;Température Maximale de transformateur 1 atteinte;;0;8;"0000000000,gsm,0;";Température Maximale de transformateur 1 atteinte;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
361;TempPrimTfo2Ph2;Temperature Primaire Ph2 Transfo 2;MODBUS;B;30014I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature Primaire Ph2 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature Primaire Ph2 Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature Primaire Ph2 Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
362;TempPrimTfo2Ph3;Temperature Primaire Ph3 Transfo 2;MODBUS;B;30015I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature Primaire Ph3 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature Primaire Ph3 Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature Primaire Ph3 Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
363;TempSecTfo2Ph1;Temperature secondaire Ph1 Transfo 2;MODBUS;B;30016I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature secondaire Ph1 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature secondaire Ph1 Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature secondaire Ph1 Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
364;TempSecTfo2Ph2;Temperature secondaire Ph2 Transfo 2;MODBUS;B;30017I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature secondaire Ph2 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;;;0;8;"0000000000,gsm,0;";;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
